Trip;amount;amountInHomeCurrency;category;conversionRate;country;countryCode;datePaid;homeCurrency;localCurrency;notes;michael;paymentMethod;place;latitude;longitude;type;numberOfDays;excludeFromAvg;addToBudget;categoryIcon;categoryColor;paymentMethodIcon;paymentMethodColor;paidById
Japan;1084;6,97;Shopping;155,472;Japan;JP;19.06.2023;EUR;JPY;Verpflegung für zug;6,97;Bar;Hokuto, Japan;41,905;140,649;Expense;1;FALSCH;FALSCH;local_mall;#0F9D58;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;320;2,06;Getränke;155,472;Japan;JP;19.06.2023;EUR;JPY;Eiskaffee ;2,06;Bar;Sobetsu, Japan;42,551;140,883;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;700;4,5;Transport;155,472;Japan;JP;19.06.2023;EUR;JPY;Bus von Lake toya;4,5;Bar;Date, Japan;42,47;140,856;Expense;1;FALSCH;FALSCH;train;#EF6C00;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;7700;49,7;Unterkünfte;154,925;Japan;JP;19.06.2023;EUR;JPY;;49,7;Bar;;;;Expense;2;FALSCH;FALSCH;hotel;#DB4437;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1100;7,08;Aktivitäten;155,472;Japan;JP;18.06.2023;EUR;JPY;Onsen;7,08;Bar;Sobetsu, Japan;42,556;140,851;Expense;1;FALSCH;FALSCH;rowing;#E91E63;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1100;7,08;Taxi / uber;155,472;Japan;JP;18.06.2023;EUR;JPY;Taxi zum Bahnhof ;7,08;Bar;Sobetsu, Japan;42,555;140,889;Expense;1;FALSCH;FALSCH;photo_camera;#B71C1C;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;10;10;Gebühren;1;Japan;JP;18.06.2023;EUR;EUR;Gebühren revolut gesamt;10;Bar;Toyako, Japan;42,565;140,819;Expense;1;FALSCH;FALSCH;monetization_on;#9C27B0;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1000;6,43;Taxi / uber;155,472;Japan;JP;18.06.2023;EUR;JPY;;6,43;Bar;Sobetsu, Japan;42,539;140,86;Expense;1;FALSCH;FALSCH;photo_camera;#B71C1C;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1320;8,49;Sehenswürdigkeiten;155,472;Japan;JP;18.06.2023;EUR;JPY;Mit usu;8,49;Bar;Sobetsu, Japan;42,539;140,86;Expense;1;FALSCH;FALSCH;museum;#8BC34A;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;500;3,22;Getränke;155,472;Japan;JP;18.06.2023;EUR;JPY;ICE cafee;3,22;Bar;Sobetsu, Japan;42,555;140,889;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;2200;14,15;Restaurants;155,472;Japan;JP;18.06.2023;EUR;JPY;Sandwich und Getränke ;14,15;Bar;Toyako, Japan;42,565;140,819;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1600;10,29;Sehenswürdigkeiten;155,472;Japan;JP;17.06.2023;EUR;JPY;Feuerwerk... Wieder Mal boot;10,29;Bar;Toyako, Japan;42,566;140,823;Expense;1;FALSCH;FALSCH;museum;#8BC34A;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;500;3,22;Getränke;155,472;Japan;JP;17.06.2023;EUR;JPY;Bier;3,22;Bar;Toyako, Japan;42,566;140,822;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;2580;16,59;Restaurants;155,472;Japan;JP;17.06.2023;EUR;JPY;Izakaya curry soup;16,59;Bar;Toyako, Japan;42,564;140,821;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;150;0,97;Getränke;154,545;Japan;JP;17.06.2023;EUR;JPY;Eistee orange ;0,97;Kreditkarte;Sapporo, Japan;43,069;141,351;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;302;1,94;Getränke;155,472;Japan;JP;17.06.2023;EUR;JPY;Bier;1,94;Bar;Toyako, Japan;42,565;140,823;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;7700;49,82;Unterkünfte;154,545;Japan;JP;17.06.2023;EUR;JPY;;49,82;Kreditkarte;Sapporo, Japan;43,082;141,346;Expense;2;FALSCH;FALSCH;hotel;#DB4437;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1500;9,71;Sehenswürdigkeiten;154,545;Japan;JP;17.06.2023;EUR;JPY;Bootsrundfahrt ;9,71;Kreditkarte;Toyako, Japan;42,566;140,819;Expense;1;FALSCH;FALSCH;museum;#8BC34A;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1150;7,44;Restaurants;154,545;Japan;JP;17.06.2023;EUR;JPY;Frühstück ;7,44;Kreditkarte;Sapporo, Japan;43,069;141,351;Expense;1;FALSCH;FALSCH;restaurant;#009688;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;2370;15,34;Taxi / uber;154,545;Japan;JP;17.06.2023;EUR;JPY;Taxi vom Bahnhof ;15,34;Kreditkarte;Toyako, Japan;42,573;140,801;Expense;1;FALSCH;FALSCH;photo_camera;#B71C1C;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;160;1,04;Getränke;154,545;Japan;JP;17.06.2023;EUR;JPY;Eiskaffee ;1,04;Kreditkarte;Sapporo, Japan;43,069;141,351;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1000;6,43;Getränke;155,472;Japan;JP;17.06.2023;EUR;JPY;2 Bier beim feuerwerk;6,43;Bar;Toyako, Japan;42,566;140,825;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;210;1,36;Transport;154,545;Japan;JP;17.06.2023;EUR;JPY;Metro Ticket ;1,36;Kreditkarte;Sapporo, Japan;43,086;141,345;Expense;1;FALSCH;FALSCH;train;#EF6C00;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;150;0,98;Getränke;152,842;Japan;JP;16.06.2023;EUR;JPY;Komischer kalter tea;0,98;Kreditkarte;Otaru, Japan;43,201;141,002;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;25;25;Andere Ausgaben;1;Japan;JP;16.06.2023;EUR;EUR;Ggpoksr;25;Kreditkarte;Sapporo, Japan;43,082;141,346;Expense;1;FALSCH;FALSCH;more;#FFB300;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;140;0,92;Shopping;152,842;Japan;JP;16.06.2023;EUR;JPY;Kaffeeautomat;0,92;Kreditkarte;Sapporo, Japan;43,069;141,351;Expense;1;FALSCH;FALSCH;local_mall;#0F9D58;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1600;10,47;Getränke;152,842;Japan;JP;16.06.2023;EUR;JPY;Whiskey tasting;10,47;Kreditkarte;Yoichi, Japan;43,186;140,79;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;5725;37,04;Restaurants;154,545;Japan;JP;16.06.2023;EUR;JPY;... einmal krasses essen;37,04;Kreditkarte;Otaru, Japan;43,198;140,996;Expense;1;FALSCH;FALSCH;restaurant;#009688;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;210;1,36;Transport;154,545;Japan;JP;16.06.2023;EUR;JPY;Metro Ticket ;1,36;Kreditkarte;Sapporo, Japan;43,079;141,348;Expense;1;FALSCH;FALSCH;train;#EF6C00;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;210;1,36;Getränke;154,545;Japan;JP;16.06.2023;EUR;JPY;Bier;1,36;Kreditkarte;Sapporo, Japan;43,079;141,348;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;2650;17,34;Restaurants;152,842;Japan;JP;16.06.2023;EUR;JPY;Essen 7nd Trink ;17,34;Kreditkarte;Yoichi, Japan;43,185;140,789;Expense;1;FALSCH;FALSCH;restaurant;#009688;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;210;1,37;Transport;152,842;Japan;JP;16.06.2023;EUR;JPY;Metro Ticket ;1,37;Kreditkarte;Sapporo, Japan;43,069;141,351;Expense;1;FALSCH;FALSCH;train;#EF6C00;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;2200;14,39;Sehenswürdigkeiten;152,842;Japan;JP;16.06.2023;EUR;JPY;Hafenrundfahrt;14,39;Kreditkarte;Otaru, Japan;43,201;141,002;Expense;1;FALSCH;FALSCH;museum;#8BC34A;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;140;0,92;Shopping;152,842;Japan;JP;16.06.2023;EUR;JPY;Apfelsaft;0,92;Kreditkarte;Yoichi, Japan;43,184;140,793;Expense;1;FALSCH;FALSCH;local_mall;#0F9D58;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1045;6,91;Shopping;151,156;Japan;JP;15.06.2023;EUR;JPY;Ibu;6,91;Kreditkarte;Sapporo, Japan;43,082;141,346;Expense;1;FALSCH;FALSCH;local_mall;#0F9D58;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;800;5,29;Getränke;151,156;Japan;JP;15.06.2023;EUR;JPY;Bier tasting;5,29;Kreditkarte;Sapporo, Japan;43,072;141,369;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;4540;29,7;Restaurants;152,842;Japan;JP;15.06.2023;EUR;JPY;Abendeasen 3 Bier 4 Gänge ;29,7;Kreditkarte;Sapporo, Japan;43,082;141,346;Expense;1;FALSCH;FALSCH;restaurant;#009688;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;500;3,31;Transport;151,156;Japan;JP;15.06.2023;EUR;JPY;Bike rent;3,31;Kreditkarte;Sapporo, Japan;43,082;141,346;Expense;1;FALSCH;FALSCH;train;#EF6C00;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;291;1,9;Getränke;152,842;Japan;JP;15.06.2023;EUR;JPY;Kommisch le Getränke ;1,9;Kreditkarte;Sapporo, Japan;43,082;141,347;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;5175;34,24;Getränke;151,156;Japan;JP;14.06.2023;EUR;JPY;Beer bar;34,24;Kreditkarte;Sapporo, Japan;43,058;141,351;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;210;1,39;Transport;151,156;Japan;JP;14.06.2023;EUR;JPY;Ubahn Ticket ;1,39;Kreditkarte;Sapporo, Japan;43,082;141,346;Expense;1;FALSCH;FALSCH;train;#EF6C00;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;500;3,31;Getränke;151,156;Japan;JP;14.06.2023;EUR;JPY;Two Beer ims shop;3,31;Kreditkarte;Sapporo, Japan;43,082;141,346;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;9747;64,7;Unterkünfte;150,652;Japan;JP;14.06.2023;EUR;JPY;Hostel Sapporo ;64,7;Kreditkarte;Minato City, Japan;35,657;139,756;Expense;3;FALSCH;FALSCH;hotel;#DB4437;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;300;1,99;Getränke;150,652;Japan;JP;14.06.2023;EUR;JPY;Coffee and limo;1,99;Kreditkarte;;;;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;170;1,13;Getränke;150,652;Japan;JP;14.06.2023;EUR;JPY;Kaffe kalt im shinkansen ;1,13;Kreditkarte;Sendai, Japan;38,263;140,883;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;160;1,06;Getränke;150,652;Japan;JP;14.06.2023;EUR;JPY;Komisches Getränk ;1,06;Kreditkarte;Chiyoda City, Japan;35,678;139,767;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;582;582;Transport;1;Deutschland;DE;14.06.2023;EUR;EUR;Rail Pass erste Klasse ;582;Bar;Köln;50,924;6,949;Expense;21;FALSCH;FALSCH;train;#EF6C00;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;3800;25,32;Sehenswürdigkeiten;150,067;Japan;JP;13.06.2023;EUR;JPY;;25,32;Bar;千代田区, Japan;35,68;139,764;Expense;1;FALSCH;FALSCH;museum;#8BC34A;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;900;6;Transport;150,067;Japan;JP;13.06.2023;EUR;JPY;Day pass;6;Bar;Minato City, Japan;35,657;139,757;Expense;1;FALSCH;FALSCH;train;#EF6C00;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;4420;29,34;Restaurants;150,652;Japan;JP;13.06.2023;EUR;JPY;Abendessen ;29,34;Bar;Minato City, Japan;35,657;139,755;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;800;5,33;Shopping;150,067;Japan;JP;13.06.2023;EUR;JPY;Sonnencreme und ICE tea;5,33;Bar;中央区, Japan;35,693;139,782;Expense;1;FALSCH;FALSCH;local_mall;#0F9D58;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;129;0,86;Getränke;150,067;Japan;JP;13.06.2023;EUR;JPY;Esspresso;0,86;Bar;Minato City, Japan;35,657;139,756;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;3100;20,66;Sehenswürdigkeiten;150,067;Japan;JP;13.06.2023;EUR;JPY;Tokio skytree;20,66;Bar;Sumida City, Japan;35,71;139,81;Expense;1;FALSCH;FALSCH;museum;#8BC34A;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;950;6,33;Getränke;150,067;Japan;JP;13.06.2023;EUR;JPY;Beer im skytree;6,33;Bar;Sumida City, Japan;35,712;139,805;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;2799;18,65;Restaurants;150,064;Deutschland;DE;12.06.2023;EUR;JPY;Sushi und bier;18,65;Bar;;;;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;547;3,65;Shopping;150,067;Japan;JP;12.06.2023;EUR;JPY;Ibu Schmerztabletten ;3,65;Bar;Minato City, Japan;35,657;139,756;Expense;1;FALSCH;FALSCH;local_mall;#0F9D58;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;860;5,73;Transport;150,064;Japan;JP;12.06.2023;EUR;JPY;Boat trip;5,73;Bar;Minato City, Japan;35,655;139,761;Expense;1;FALSCH;FALSCH;train;#EF6C00;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;220;1,47;Transport;150,064;Deutschland;DE;12.06.2023;EUR;JPY;Metro Ticket ;1,47;Bar;;;;Expense;1;FALSCH;FALSCH;train;#EF6C00;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;510;3,4;Getränke;150,064;Japan;JP;12.06.2023;EUR;JPY;Großer Kaffee ;3,4;Bar;Minato City, Japan;35,655;139,761;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;4400;29,32;Kommunikation;150,064;Japan;JP;12.06.2023;EUR;JPY;10 GB daten;29,32;Bar;Taito City, Japan;35,711;139,798;Expense;1;FALSCH;FALSCH;local_pizza;#AB47BC;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;500;3,33;Getränke;150,067;Japan;JP;12.06.2023;EUR;JPY;Beer;3,33;Bar;Minato City, Japan;35,657;139,756;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;500;3,33;Cafes;150,064;Deutschland;DE;12.06.2023;EUR;JPY;;3,33;Bar;;;;Expense;1;FALSCH;FALSCH;local_cafe;#795548;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;3500;23,32;Getränke;150,067;Japan;JP;12.06.2023;EUR;JPY;Craft beer;23,32;Bar;Minato City, Japan;35,657;139,756;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;649;4,32;Getränke;150,067;Japan;JP;12.06.2023;EUR;JPY;Bier;4,32;Bar;Minato City, Japan;35,657;139,756;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;460;3,07;Einkäufe;150,064;Deutschland;DE;11.06.2023;EUR;JPY;2 bier;3,07;Bar;;;;Expense;1;FALSCH;FALSCH;shopping_cart;#039BE5;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1150;7,66;Transport;150,064;Deutschland;DE;11.06.2023;EUR;JPY;Flughafen Express ;7,66;Bar;;;;Expense;1;FALSCH;FALSCH;train;#EF6C00;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;250;1,67;Shopping;150,064;Deutschland;DE;11.06.2023;EUR;JPY;Orangensaft ;1,67;Bar;;;;Expense;1;FALSCH;FALSCH;local_mall;#0F9D58;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;3125;20,82;Restaurants;150,064;Deutschland;DE;11.06.2023;EUR;JPY;Abend essen und 2 bier;20,82;Bar;;;;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;12960;86,36;Unterkünfte;150,064;Deutschland;DE;11.06.2023;EUR;JPY;;86,36;Bar;;;;Expense;3;FALSCH;FALSCH;hotel;#DB4437;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;22,4;22,4;Transport;1;Deutschland;DE;10.06.2023;EUR;EUR;Zug zum Flughafen;22,4;Kreditkarte;Köln;50,924;6,949;Expense;1;FALSCH;FALSCH;train;#EF6C00;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;2;2;Transport;1;Deutschland;DE;10.06.2023;EUR;EUR;Tier;2;Bar;Köln, Deutschland;50,941;6,975;Expense;1;FALSCH;FALSCH;train;#EF6C00;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;18;18;Taxi / uber;1;Deutschland;DE;10.06.2023;EUR;EUR;Taxi zum Bahnhof ;18;Bar;Köln, Deutschland;50,937;6,962;Expense;1;FALSCH;FALSCH;photo_camera;#B71C1C;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;3,9;3,9;Shopping;1;Deutschland;DE;10.06.2023;EUR;EUR;Deo;3,9;Bar;;;;Expense;1;FALSCH;FALSCH;local_mall;#0F9D58;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;5;5;Wechselgebühren;1;Deutschland;DE;10.06.2023;EUR;EUR;Abheben atm;5;Bar;Köln, Deutschland;50,941;6,975;Expense;1;FALSCH;FALSCH;local_atm;#3F51B5;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;28;28;Restaurants;1;Deutschland;DE;10.06.2023;EUR;EUR;lounge ffm Airport ;28;Bar;Frankfurt am Main, Deutschland;50,052;8,59;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;33;33;Shopping;1;Deutschland;DE;23.04.2023;EUR;EUR;Brusttasche ;33;Kreditkarte;Köln;50,924;6,949;Expense;1;FALSCH;FALSCH;local_mall;#0F9D58;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;8;8;Shopping;1;Deutschland;DE;23.04.2023;EUR;EUR;Kulturtasche;8;Bar;Köln;50,924;6,949;Expense;1;FALSCH;FALSCH;local_mall;#0F9D58;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;825;825;Flüge;1;Deutschland;DE;14.03.2023;EUR;EUR;Flug nach Tokio von Frankfurt  und zurück ;825;Kreditkarte;Köln;50,924;6,949;Expense;1;FALSCH;FALSCH;flight;#4285F4;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;19;19;Unterhaltung;1;Deutschland;DE;14.03.2023;EUR;EUR;lonley Planet Japan;19;Kreditkarte;Köln;50,924;6,949;Expense;1;FALSCH;FALSCH;theaters;#FF5722;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;10;10;Wechselgebühren;1;Mexiko;MX;21.11.2021;EUR;EUR;Heiniken;10;Bar;;49,006;2,577;Expense;1;FALSCH;FALSCH;local_atm;#3F51B5;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;15;15;Wechselgebühren;1;Mexiko;MX;21.11.2021;EUR;EUR;Für 750 peso in euro;15;Bar;;49,005;2,574;Expense;1;FALSCH;FALSCH;local_atm;#3F51B5;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;10;10;Restaurants;1;Frankreich;FR;21.11.2021;EUR;EUR;Paul;10;Bar;Le Mesnil-Amelot;49,005;2,578;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;13;13;Transport;1;Deutschland;DE;21.11.2021;EUR;EUR;TAXI;13;Bar;Köln;50,924;6,949;Expense;1;FALSCH;FALSCH;train;#EF6C00;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;13;13;Transport;1;Deutschland;DE;21.11.2021;EUR;EUR;TAXI;13;Bar;Köln;50,941;6,935;Expense;1;FALSCH;FALSCH;train;#EF6C00;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;11,9;11,9;Transport;1;Frankreich;FR;21.11.2021;EUR;EUR;Bahn nach köln;11,9;Bar;;51,292;6,787;Expense;1;FALSCH;FALSCH;train;#EF6C00;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;390;16,56;Transport;23,551;Mexiko;MX;20.11.2021;EUR;MXN;UBER;16,56;Bar;;19,437;-99,081;Expense;1;FALSCH;FALSCH;train;#EF6C00;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;623;26,49;Restaurants;23,514;Mexiko;MX;20.11.2021;EUR;MXN;Last Drink;26,49;Bar;Ciudad de México;19,438;-99,078;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;500;21,23;Shopping;23,551;Mexiko;MX;20.11.2021;EUR;MXN;Bruch;21,23;Bar;Centro;19,432;-99,135;Expense;1;FALSCH;FALSCH;local_mall;#0F9D58;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;80;3,41;Sehenswürdigkeiten;23,432;Mexiko;MX;19.11.2021;EUR;MXN;;3,41;Bar;Ciudad de México;19,433;-99,134;Expense;1;FALSCH;FALSCH;museum;#8BC34A;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;220;9,39;Transport;23,432;Mexiko;MX;19.11.2021;EUR;MXN;Taxi und Tip;9,39;Bar;Campeche;19,833;-90,512;Expense;1;FALSCH;FALSCH;train;#EF6C00;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;1666;70,88;Flüge;23,503;Mexiko;MX;19.11.2021;EUR;MXN;Flug nach Mexiko City;70,88;Bar;Bacalar;18,685;-88,391;Expense;1;FALSCH;FALSCH;flight;#4285F4;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;1150;49,08;Restaurants;23,432;Mexiko;MX;19.11.2021;EUR;MXN;La terassa;49,08;Bar;Ciudad de México;19,432;-99,134;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;156;136,1;Unterkünfte;1,146;Mexiko;MX;19.11.2021;EUR;USD;;136,1;Bar;Bacalar;18,685;-88,391;Expense;2;FALSCH;FALSCH;hotel;#DB4437;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;260;11,1;Transport;23,432;Mexiko;MX;19.11.2021;EUR;MXN;Uber;11,1;Bar;Ciudad de México;19,413;-99,099;Expense;1;FALSCH;FALSCH;train;#EF6C00;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;20;0,85;Restaurants;23,447;Mexiko;MX;18.11.2021;EUR;MXN;Geteänk;0,85;Bar;Campeche;19,846;-90,537;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;20;0,85;Andere Ausgaben;23,447;Mexiko;MX;18.11.2021;EUR;MXN;SPWNDE;0,85;Bar;Campeche;19,841;-90,545;Expense;1;FALSCH;FALSCH;more;#FFB300;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;520;22,18;Restaurants;23,447;Mexiko;MX;18.11.2021;EUR;MXN;Mittag in campeche ;22,18;Bar;Campeche;19,846;-90,538;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;180;7,68;Restaurants;23,432;Mexiko;MX;18.11.2021;EUR;MXN;Geteänk;7,68;Bar;;19,845;-90,538;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;100;4,26;Shopping;23,447;Mexiko;MX;18.11.2021;EUR;MXN;Internet;4,26;Bar;;19,846;-90,536;Expense;1;FALSCH;FALSCH;local_mall;#0F9D58;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Mexico;348;14,84;Transport;23,447;Mexiko;MX;18.11.2021;EUR;MXN;BUS CAMPECHE;14,84;Bar;Mérida;20,973;-89,631;Expense;1;FALSCH;FALSCH;train;#EF6C00;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
